38.932,38.46,37.998,37.546,37.104,36.671,36.248,35.835,35.431,35.035,34.648,34.27,33.9,33.539,33.185,32.84,32.502,32.172,31.849,31.534,31.225,30.924,30.629,30.342,30.06,29.786,29.517,29.255,28.999,28.749,28.505,28.266,28.034,27.806,27.584,27.368,27.156,26.95,26.749,26.552,26.361,26.174,25.992,25.814,25.641,25.472,25.308,25.147,24.991,24.839,24.69,24.546,24.405,24.268,24.135,24.005,23.88,23.757,23.638,23.522,23.409,23.3,23.193,23.09,22.989,22.892,22.797,22.705,22.616,22.53,22.447,22.366,22.287,22.211,22.138,22.066,21.998,21.931,21.867,21.805,21.745,21.687,21.632,21.578,21.527,21.477,21.429,21.383,21.339,21.297,21.257,21.218,21.181,21.145,21.111,21.079,21.048,21.019,20.991,20.965,20.94,20.917,20.894,20.873,20.854,20.835,20.819,20.804,20.789,20.775,20.763,20.752,20.741,20.733,20.724,20.717,20.711,20.706,20.702,20.699,20.696,20.695,20.694,20.694,20.695,20.697,20.7,20.703,20.707,20.712,20.718,20.724,20.731,20.738,20.746,20.755,20.765,20.775,20.785,20.796,20.808,20.82,20.833,20.845,20.859,20.873,20.888,20.903,20.918,20.934
38.956,38.483,38.021,37.568,37.125,36.693,36.269,35.855,35.45,35.054,34.666,34.288,33.917,33.555,33.201,32.854,32.516,32.185,31.862,31.545,31.237,30.934,30.639,30.351,30.069,29.793,29.524,29.261,29.005,28.754,28.509,28.27,28.036,27.808,27.585,27.368,27.156,26.949,26.747,26.55,26.358,26.17,25.987,25.809,25.635,25.465,25.3,25.139,24.982,24.829,24.68,24.535,24.394,24.256,24.122,23.992,23.865,23.743,23.623,23.506,23.393,23.282,23.175,23.071,22.97,22.872,22.777,22.685,22.595,22.508,22.424,22.343,22.264,22.187,22.113,22.041,21.972,21.905,21.84,21.778,21.718,21.659,21.603,21.549,21.497,21.447,21.399,21.353,21.308,21.265,21.224,21.185,21.148,21.112,21.078,21.045,21.014,20.984,20.956,20.93,20.905,20.881,20.858,20.836,20.817,20.798,20.781,20.766,20.751,20.737,20.724,20.713,20.702,20.693,20.685,20.677,20.671,20.666,20.661,20.658,20.655,20.654,20.653,20.653,20.654,20.655,20.658,20.661,20.665,20.67,20.675,20.681,20.688,20.695,20.703,20.711,20.721,20.731,20.742,20.753,20.764,20.776,20.788,20.801,20.815,20.829,20.843,20.858,20.874,20.889
38.981,38.507,38.044,37.591,37.148,36.714,36.29,35.875,35.47,35.073,34.685,34.305,33.934,33.571,33.217,32.87,32.53,32.199,31.875,31.558,31.248,30.945,30.649,30.36,30.078,29.801,29.532,29.268,29.011,28.759,28.513,28.273,28.039,27.81,27.587,27.369,27.156,26.948,26.745,26.548,26.355,26.166,25.983,25.804,25.629,25.459,25.293,25.131,24.974,24.82,24.671,24.525,24.383,24.244,24.11,23.979,23.851,23.727,23.608,23.49,23.376,23.265,23.158,23.053,22.952,22.853,22.757,22.664,22.574,22.487,22.402,22.32,22.24,22.163,22.089,22.017,21.947,21.879,21.814,21.751,21.69,21.632,21.575,21.52,21.468,21.417,21.369,21.322,21.277,21.234,21.193,21.153,21.115,21.079,21.044,21.011,20.98,20.95,20.921,20.895,20.869,20.845,20.822,20.801,20.781,20.761,20.743,20.727,20.713,20.698,20.686,20.674,20.663,20.653,20.645,20.637,20.631,20.625,20.621,20.617,20.614,20.612,20.611,20.611,20.612,20.613,20.615,20.619,20.622,20.627,20.632,20.638,20.645,20.652,20.66,20.668,20.677,20.688,20.697,20.708,20.72,20.732,20.744,20.757,20.77,20.785,20.799,20.814,20.829,20.845
39.006,38.532,38.068,37.615,37.171,36.737,36.312,35.897,35.49,35.093,34.704,34.324,33.952,33.589,33.233,32.886,32.546,32.213,31.888,31.571,31.26,30.957,30.66,30.37,30.087,29.81,29.54,29.275,29.017,28.765,28.518,28.278,28.043,27.813,27.589,27.37,27.157,26.948,26.745,26.546,26.352,26.163,25.979,25.799,25.624,25.453,25.286,25.124,24.966,24.812,24.661,24.515,24.372,24.233,24.098,23.966,23.838,23.714,23.592,23.474,23.36,23.249,23.141,23.035,22.933,22.834,22.738,22.644,22.553,22.465,22.38,22.297,22.217,22.14,22.065,21.992,21.922,21.854,21.788,21.724,21.663,21.604,21.547,21.492,21.439,21.388,21.339,21.291,21.246,21.203,21.161,21.121,21.082,21.045,21.011,20.977,20.946,20.915,20.886,20.859,20.833,20.809,20.786,20.764,20.744,20.724,20.706,20.689,20.674,20.659,20.647,20.635,20.624,20.614,20.605,20.597,20.59,20.585,20.58,20.576,20.573,20.571,20.57,20.569,20.57,20.571,20.573,20.576,20.58,20.584,20.589,20.595,20.601,20.608,20.616,20.624,20.633,20.643,20.653,20.664,20.675,20.688,20.7,20.713,20.726,20.74,20.755,20.769,20.784,20.8
39.032,38.557,38.093,37.639,37.194,36.76,36.334,35.918,35.511,35.113,34.724,34.343,33.971,33.607,33.25,32.902,32.561,32.228,31.903,31.584,31.273,30.969,30.672,30.381,30.097,29.82,29.548,29.283,29.024,28.771,28.524,28.282,28.047,27.816,27.592,27.372,27.158,26.948,26.744,26.545,26.351,26.161,25.976,25.795,25.619,25.448,25.28,25.117,24.958,24.803,24.652,24.505,24.362,24.222,24.086,23.954,23.825,23.7,23.578,23.459,23.344,23.233,23.124,23.018,22.915,22.815,22.718,22.624,22.533,22.444,22.358,22.275,22.194,22.116,22.041,21.967,21.897,21.828,21.762,21.698,21.636,21.576,21.519,21.463,21.41,21.358,21.309,21.261,21.215,21.171,21.129,21.089,21.05,21.013,20.977,20.944,20.911,20.881,20.852,20.824,20.798,20.773,20.75,20.727,20.707,20.687,20.669,20.651,20.636,20.621,20.607,20.596,20.585,20.574,20.565,20.557,20.55,20.544,20.54,20.535,20.532,20.529,20.528,20.527,20.528,20.529,20.531,20.533,20.537,20.541,20.546,20.551,20.558,20.565,20.572,20.581,20.59,20.599,20.609,20.619,20.631,20.643,20.656,20.668,20.681,20.695,20.709,20.723,20.739,20.755
39.059,38.584,38.119,37.664,37.219,36.783,36.358,35.941,35.533,35.135,34.745,34.363,33.99,33.625,33.268,32.919,32.578,32.244,31.918,31.599,31.287,30.982,30.684,30.392,30.108,29.829,29.557,29.291,29.032,28.778,28.53,28.288,28.051,27.82,27.595,27.374,27.159,26.949,26.744,26.544,26.349,26.159,25.973,25.792,25.615,25.443,25.274,25.111,24.951,24.795,24.643,24.496,24.352,24.212,24.075,23.942,23.813,23.687,23.564,23.445,23.329,23.216,23.107,23.001,22.897,22.797,22.699,22.605,22.513,22.424,22.337,22.253,22.172,22.093,22.017,21.943,21.872,21.803,21.736,21.672,21.609,21.549,21.491,21.435,21.381,21.329,21.279,21.231,21.185,21.14,21.098,21.057,21.018,20.98,20.944,20.91,20.878,20.847,20.817,20.789,20.762,20.737,20.713,20.691,20.67,20.65,20.631,20.614,20.598,20.583,20.569,20.556,20.545,20.535,20.526,20.517,20.51,20.503,20.498,20.494,20.49,20.488,20.486,20.485,20.486,20.486,20.488,20.491,20.494,20.498,20.503,20.508,20.514,20.521,20.529,20.537,20.545,20.555,20.565,20.575,20.586,20.599,20.61,20.622,20.637,20.65,20.664,20.679,20.694,20.71
39.086,38.61,38.145,37.689,37.244,36.808,36.381,35.964,35.556,35.156,34.766,34.384,34.01,33.644,33.287,32.937,32.595,32.26,31.933,31.614,31.301,30.995,30.697,30.404,30.119,29.84,29.567,29.3,29.04,28.785,28.536,28.294,28.056,27.825,27.598,27.377,27.161,26.951,26.745,26.544,26.348,26.157,25.971,25.789,25.611,25.438,25.269,25.105,24.944,24.788,24.636,24.487,24.342,24.201,24.064,23.931,23.8,23.674,23.551,23.431,23.314,23.201,23.09,22.984,22.88,22.779,22.681,22.585,22.493,22.403,22.316,22.232,22.15,22.07,21.994,21.919,21.847,21.778,21.71,21.645,21.583,21.522,21.463,21.407,21.352,21.3,21.25,21.201,21.154,21.109,21.066,21.025,20.985,20.948,20.911,20.877,20.844,20.812,20.782,20.754,20.727,20.701,20.677,20.654,20.632,20.613,20.594,20.576,20.56,20.545,20.53,20.517,20.505,20.494,20.486,20.477,20.47,20.463,20.457,20.453,20.448,20.446,20.444,20.443,20.443,20.444,20.446,20.448,20.451,20.455,20.459,20.465,20.471,20.477,20.485,20.493,20.501,20.51,20.52,20.531,20.542,20.553,20.565,20.578,20.591,20.605,20.619,20.634,20.648,20.664
39.114,38.638,38.172,37.716,37.269,36.833,36.406,35.988,35.579,35.179,34.788,34.405,34.03,33.664,33.306,32.955,32.613,32.277,31.95,31.629,31.316,31.009,30.71,30.417,30.13,29.851,29.577,29.31,29.049,28.793,28.544,28.3,28.062,27.83,27.603,27.381,27.164,26.953,26.746,26.545,26.348,26.156,25.969,25.786,25.608,25.434,25.264,25.099,24.938,24.781,24.628,24.479,24.333,24.192,24.054,23.919,23.789,23.661,23.537,23.417,23.3,23.186,23.075,22.967,22.863,22.761,22.662,22.566,22.473,22.383,22.295,22.21,22.128,22.048,21.971,21.896,21.823,21.753,21.685,21.62,21.556,21.495,21.436,21.379,21.324,21.271,21.22,21.171,21.124,21.079,21.035,20.993,20.953,20.915,20.878,20.843,20.81,20.778,20.747,20.719,20.691,20.665,20.641,20.618,20.596,20.575,20.556,20.538,20.522,20.506,20.492,20.478,20.466,20.455,20.445,20.437,20.429,20.422,20.417,20.412,20.408,20.404,20.403,20.401,20.401,20.402,20.403,20.405,20.408,20.412,20.416,20.421,20.427,20.433,20.44,20.448,20.457,20.466,20.476,20.486,20.497,20.508,20.52,20.532,20.546,20.559,20.574,20.588,20.603,20.618
39.143,38.666,38.199,37.743,37.296,36.859,36.431,36.012,35.603,35.202,34.81,34.427,34.051,33.684,33.326,32.975,32.631,32.295,31.967,31.645,31.331,31.024,30.723,30.43,30.143,29.862,29.588,29.32,29.058,28.802,28.552,28.307,28.068,27.835,27.607,27.385,27.167,26.955,26.748,26.546,26.348,26.155,25.967,25.784,25.605,25.43,25.26,25.094,24.932,24.774,24.62,24.471,24.325,24.182,24.043,23.909,23.777,23.649,23.525,23.403,23.285,23.171,23.059,22.951,22.845,22.743,22.644,22.548,22.454,22.363,22.275,22.189,22.106,22.026,21.948,21.872,21.799,21.728,21.66,21.594,21.53,21.468,21.409,21.351,21.296,21.242,21.191,21.141,21.094,21.048,21.004,20.962,20.921,20.883,20.845,20.81,20.776,20.744,20.713,20.684,20.656,20.63,20.605,20.581,20.559,20.539,20.518,20.5,20.484,20.468,20.453,20.44,20.427,20.416,20.405,20.396,20.389,20.382,20.376,20.371,20.366,20.363,20.361,20.36,20.359,20.359,20.36,20.362,20.365,20.368,20.372,20.377,20.383,20.389,20.396,20.404,20.412,20.421,20.431,20.441,20.452,20.463,20.475,20.487,20.5,20.514,20.528,20.542,20.557,20.573
39.172,38.695,38.227,37.77,37.322,36.885,36.457,36.037,35.627,35.226,34.833,34.449,34.073,33.706,33.346,32.994,32.65,32.313,31.984,31.662,31.347,31.039,30.738,30.443,30.156,29.874,29.599,29.33,29.068,28.811,28.56,28.315,28.075,27.841,27.613,27.389,27.171,26.958,26.75,26.547,26.349,26.155,25.967,25.782,25.603,25.427,25.256,25.089,24.927,24.768,24.614,24.463,24.316,24.173,24.034,23.898,23.766,23.637,23.512,23.39,23.272,23.156,23.044,22.935,22.829,22.726,22.626,22.529,22.435,22.343,22.255,22.168,22.085,22.004,21.925,21.849,21.775,21.704,21.635,21.569,21.504,21.442,21.382,21.324,21.268,21.214,21.162,21.112,21.064,21.017,20.973,20.93,20.889,20.85,20.813,20.777,20.743,20.71,20.679,20.649,20.621,20.594,20.569,20.545,20.522,20.501,20.482,20.462,20.445,20.429,20.414,20.401,20.388,20.377,20.365,20.356,20.348,20.34,20.335,20.329,20.325,20.321,20.319,20.317,20.316,20.316,20.317,20.319,20.321,20.325,20.329,20.333,20.339,20.345,20.352,20.359,20.368,20.376,20.386,20.396,20.407,20.418,20.429,20.442,20.455,20.468,20.481,20.496,20.511,20.527
39.202,38.724,38.256,37.798,37.35,36.912,36.483,36.063,35.652,35.25,34.857,34.472,34.096,33.727,33.367,33.014,32.669,32.332,32.002,31.679,31.364,31.055,30.753,30.458,30.169,29.887,29.611,29.342,29.078,28.82,28.569,28.323,28.083,27.848,27.618,27.394,27.175,26.961,26.753,26.549,26.35,26.156,25.966,25.781,25.601,25.425,25.253,25.085,24.922,24.762,24.607,24.456,24.308,24.165,24.024,23.888,23.755,23.626,23.5,23.378,23.258,23.142,23.029,22.92,22.813,22.709,22.609,22.511,22.416,22.324,22.235,22.148,22.064,21.982,21.903,21.826,21.752,21.68,21.611,21.543,21.478,21.416,21.355,21.296,21.24,21.186,21.133,21.083,21.034,20.987,20.942,20.899,20.858,20.818,20.78,20.744,20.709,20.676,20.644,20.614,20.586,20.559,20.533,20.509,20.486,20.464,20.444,20.425,20.408,20.391,20.376,20.362,20.349,20.337,20.326,20.316,20.307,20.3,20.293,20.288,20.284,20.28,20.277,20.275,20.274,20.273,20.275,20.276,20.278,20.281,20.285,20.29,20.295,20.301,20.308,20.315,20.323,20.332,20.341,20.351,20.361,20.372,20.384,20.396,20.409,20.422,20.436,20.45,20.465,20.48
39.232,38.754,38.286,37.827,37.379,36.94,36.51,36.089,35.678,35.275,34.881,34.496,34.119,33.75,33.388,33.035,32.689,32.351,32.021,31.697,31.381,31.071,30.769,30.473,30.183,29.9,29.624,29.353,29.089,28.831,28.578,28.331,28.091,27.855,27.625,27.4,27.18,26.966,26.756,26.551,26.352,26.157,25.966,25.78,25.599,25.422,25.25,25.081,24.917,24.757,24.601,24.449,24.301,24.156,24.016,23.879,23.745,23.615,23.489,23.365,23.245,23.129,23.015,22.905,22.797,22.693,22.592,22.493,22.397,22.305,22.215,22.128,22.043,21.961,21.881,21.804,21.729,21.656,21.586,21.519,21.453,21.39,21.328,21.269,21.212,21.157,21.104,21.053,21.004,20.957,20.912,20.868,20.826,20.786,20.748,20.711,20.676,20.642,20.61,20.58,20.551,20.523,20.497,20.472,20.45,20.427,20.407,20.387,20.369,20.353,20.337,20.322,20.309,20.297,20.286,20.276,20.268,20.259,20.252,20.246,20.242,20.238,20.235,20.233,20.231,20.231,20.231,20.233,20.235,20.237,20.241,20.246,20.251,20.256,20.263,20.27,20.278,20.287,20.296,20.305,20.316,20.327,20.338,20.35,20.363,20.376,20.39,20.404,20.418,20.433
39.264,38.785,38.316,37.857,37.408,36.968,36.538,36.116,35.704,35.301,34.906,34.52,34.142,33.772,33.411,33.057,32.71,32.371,32.04,31.715,31.399,31.089,30.785,30.488,30.198,29.914,29.637,29.366,29.1,28.842,28.588,28.341,28.099,27.863,27.631,27.406,27.185,26.97,26.759,26.554,26.354,26.158,25.967,25.78,25.598,25.421,25.247,25.078,24.913,24.753,24.596,24.443,24.294,24.149,24.007,23.87,23.735,23.605,23.477,23.353,23.233,23.115,23.001,22.89,22.782,22.677,22.575,22.476,22.379,22.286,22.195,22.108,22.022,21.939,21.859,21.781,21.706,21.633,21.562,21.494,21.428,21.364,21.302,21.242,21.185,21.129,21.076,21.024,20.975,20.927,20.881,20.837,20.795,20.754,20.715,20.678,20.643,20.609,20.576,20.545,20.516,20.488,20.462,20.437,20.413,20.391,20.37,20.35,20.331,20.314,20.299,20.283,20.269,20.258,20.246,20.236,20.227,20.219,20.211,20.205,20.2,20.195,20.193,20.191,20.189,20.188,20.188,20.189,20.191,20.194,20.197,20.201,20.206,20.212,20.218,20.225,20.233,20.241,20.25,20.26,20.27,20.281,20.292,20.304,20.317,20.33,20.343,20.357,20.372,20.387
