   0.0000000000000000                0          15
  0.58448494205801604                0          14
   1.3968508797407668                0          13
   2.5455194421878300                0          12
   2.6312508459384074                0          11
   3.2690849501736063                0          10
   3.6802523521186226                0           9
   3.9380085905410036                0           8
   4.2615371302267437                1           8
   4.3108709268499830                2           8
   4.4165850445529831                3           8
   4.5399448201149690                3           7
   4.7423319013635759                4           7
   6.9320021017162237                4           6
   7.2454211645863333                4           5
   7.5302029281529839                4           4
   8.2861559613552487                5           4
   9.6756938880632664                6           4
   11.111866476863085                7           4
   11.257269366655002                8           4
   12.037155466896969                8           3
   12.057656351842580                9           3
   12.233814128994867               10           3
   14.357827495640651               10           2
   14.429029505262088               10           1
   15.491972718650693               11           1
   16.554918880784317               12           1
   17.372950003052285               13           1
   20.549125558399613               14           1
   21.392834518988664               15           1
   22.243826026533512               16           1
   22.718441747006096               17           1
   22.935780075042182               18           1
   23.890010707856920               19           1
   24.047505854132602               19           0
   24.597665570889646               20           0
   24.938089995160752               21           0
   25.310798566597065               22           0
   26.417005798296326               23           0
   27.170884136439831               24           0
   27.688676312937403               25           0
   29.174641917195384               26           0
   29.938959664103248               27           0
   29.986496445534552               28           0
   30.513228811557759               29           0
   30.545932500434041               30           0
   30.834127583867684               31           0
   31.634570809827924               32           0
   33.632520920139122               33           0
   34.673976962576205               34           0
   35.583843483010284               35           0
   35.873759933010440               36           0
   35.931174356120451               37           0
   36.136904900727345               38           0
   36.265309348240066               39           0
   36.346550918691179               40           0
   36.892525085267671               41           0
   37.668873980931146               42           0
   37.784740343464065               43           0
   38.191226400436307               44           0
   38.335899143943045               45           0
   38.402888192032741               46           0
   39.073425827447544               47           0
   39.146491226332792               48           0
   39.487812812437753               49           0
   40.275446651488473               50           0
   40.318914164633078               51           0
   40.491721678494457               52           0
   40.928228750705358               53           0
   41.060969707064196               54           0
   43.450897212767131               55           0
   43.944973858957653               56           0
   44.422418319552904               57           0
   45.808837489197558               58           0
   46.122682108941241               59           0
   46.815134425039808               60           0
   47.616735176986481               61           0
   49.525307107066659               62           0
   51.005522608046455               63           0
   51.274850108038720               64           0
   51.570860589083516               65           0
   51.590854018325381               66           0
   51.774219531022858               67           0
   53.427488886061859               68           0
   53.943781577246469               69           0
   54.650755154616597               70           0
   55.287635368304947               71           0
   56.025240885811776               72           0
   56.395252033981031               73           0
   56.415625473382981               74           0
   56.765173177342831               75           0
   57.937805664061379               76           0
   58.550914599755110               77           0
   59.398163254453578               78           0
   59.417915063120240               79           0
   59.690846200095905               80           0
   60.126773911092222               81           0
   60.573395630213675               82           0
   60.724492637726044               83           0
   60.968580560796383               84           0
   61.000055207155668               85           0
   61.528575131261192               86           0
   61.657167730082207               87           0
   64.867989195443329               88           0
   65.012721329920723               89           0
   65.405588984810521               90           0
   65.529177959880272               91           0
   66.471480255269455               92           0
   66.628293561503767               93           0
   66.782288091150320               94           0
   67.142441694365857               95           0
   68.482122620100412               96           0
   69.056923349456355               97           0
   69.937581868207644               98           0
   70.409382589879911               99           0
   72.208130300342148              100           0
   72.705554309297881              101           0
   73.055319818717223              102           0
   73.152253659634553              103           0
   73.388733435778917              104           0
   73.823109517179944              105           0
   75.244930015531111              106           0
   75.674805702338261              107           0
   75.944333762582431              108           0
   76.316476163180752              109           0
   76.946466102117654              110           0
   77.542045294723778              111           0
   78.879631329049616              112           0
   79.296387900788730              113           0
   79.354665727767738              114           0
   79.574620565250683              115           0
   79.805345022809249              116           0
   81.801207447962469              117           0
   81.881936690327564              118           0
   82.627590315292295              119           0
   83.567151074036303              120           0
   83.827782738322355              121           0
   84.670533083158261              122           0
   85.122047608362791              123           0
   86.469430156700952              124           0
   86.503361706539224              125           0
   86.871970947648819              126           0
   87.095034902312094              127           0
   87.365157859481016              128           0
   88.091064548689062              129           0
   88.933996887247986              130           0
   89.312080592573125              131           0
   89.465567819472525              132           0
   90.229871472593899              133           0
   90.237260808438322              134           0
   91.140138631753800              135           0
   93.352711242644077              136           0
   93.932367575119798              137           0
   93.988869785715991              138           0
   94.021141499622175              139           0
   94.303447153817856              140           0
   94.854360041600287              141           0
   94.911130604569379              142           0
   95.051810736073293              143           0
   95.793800993732049              144           0
   95.850618216175675              145           0
   95.902934665441606              146           0
   96.090011598819771              147           0
   97.055059092716135              148           0
   97.088667893718124              149           0
   97.153393355589245              150           0
   97.776709576391426              151           0
   98.099403223324686              152           0
   98.229574992657760              153           0
   98.303255280918989              154           0
   98.559332597477109              155           0
   100.14590961353791              156           0
